"site","mean_value","id","zip"
19,-5.0931703299284e-12,94,96704
20,-5.0931703299284e-12,94,96704
21,-5.0931703299284e-12,94,96704
22,-110.718549463314,94,96704
1,-1.89174897968769e-11,95,96816
2,-1.89174897968769e-11,95,96816
3,-1.89174897968769e-11,95,96816
4,-1.89174897968769e-11,95,96816
5,-1.89174897968769e-11,95,96816
6,-1.89174897968769e-11,95,96816
7,-1.89174897968769e-11,95,96816
8,-1.89174897968769e-11,95,96816
9,-1.89174897968769e-11,95,96816
10,-1.89174897968769e-11,95,96816
11,-1.89174897968769e-11,95,96816
12,-1.89174897968769e-11,95,96816
13,-1.89174897968769e-11,95,96816
14,-1.89174897968769e-11,95,96816
15,-1.89174897968769e-11,95,96816
16,-1.89174897968769e-11,95,96816
17,-1.89174897968769e-11,95,96816
18,-1.89174897968769e-11,95,96816
19,-1.89174897968769e-11,95,96816
20,-1.89174897968769e-11,95,96816
21,-4.33264788457066,95,96816
22,-4.33264788457066,95,96816
1,-1.30967237055302e-11,101,96789
2,-1.30967237055302e-11,101,96789
3,-1.30967237055302e-11,101,96789
4,-1.30967237055302e-11,101,96789
5,-1.30967237055302e-11,101,96789
6,-1.30967237055302e-11,101,96789
7,-1.30967237055302e-11,101,96789
8,-1.30967237055302e-11,101,96789
9,-1.30967237055302e-11,101,96789
10,-1.30967237055302e-11,101,96789
11,-1.30967237055302e-11,101,96789
12,-1.30967237055302e-11,101,96789
13,-89.6035011766401,101,96789
14,-1.30967237055302e-11,101,96789
15,-1.30967237055302e-11,101,96789
16,-1.30967237055302e-11,101,96789
17,-1.30967237055302e-11,101,96789
18,-1.30967237055302e-11,101,96789
19,-1.30967237055302e-11,101,96789
20,-1.30967237055302e-11,101,96789
21,-1.30967237055302e-11,101,96789
22,-89.6035011766401,101,96789
1,-1.11564683417479e-11,103,96816
2,-1.11564683417479e-11,103,96816
3,-1.11564683417479e-11,103,96816
4,-1.11564683417479e-11,103,96816
5,-1.11564683417479e-11,103,96816
6,-1.11564683417479e-11,103,96816
7,-1.11564683417479e-11,103,96816
8,-1.11564683417479e-11,103,96816
9,-1.11564683417479e-11,103,96816
10,-1.11564683417479e-11,103,96816
11,-1.11564683417479e-11,103,96816
12,-1.11564683417479e-11,103,96816
13,-26.872470994608,103,96816
14,-1.11564683417479e-11,103,96816
15,-1.11564683417479e-11,103,96816
16,-1.11564683417479e-11,103,96816
17,-1.11564683417479e-11,103,96816
18,-1.11564683417479e-11,103,96816
19,-1.11564683417479e-11,103,96816
20,-1.11564683417479e-11,103,96816
21,-1.11564683417479e-11,103,96816
22,-26.872470994608,103,96816
1,-6.06329801181952e-12,104,96720
2,-6.06329801181952e-12,104,96720
3,-6.06329801181952e-12,104,96720
4,-6.06329801181952e-12,104,96720
5,-6.06329801181952e-12,104,96720
6,-6.06329801181952e-12,104,96720
7,-22.8650352473174,104,96720
8,-6.06329801181952e-12,104,96720
9,-6.06329801181952e-12,104,96720
10,-6.06329801181952e-12,104,96720
11,-6.06329801181952e-12,104,96720
12,-6.06329801181952e-12,104,96720
13,-6.06329801181952e-12,104,96720
14,-6.06329801181952e-12,104,96720
15,-6.06329801181952e-12,104,96720
16,-6.06329801181952e-12,104,96720
17,-6.06329801181952e-12,104,96720
18,-6.06329801181952e-12,104,96720
19,-6.06329801181952e-12,104,96720
20,-6.06329801181952e-12,104,96720
21,-6.06329801181952e-12,104,96720
22,-22.8650352473174,104,96720
1,-3.88051072756449e-12,117,96813
2,-3.88051072756449e-12,117,96813
3,-3.88051072756449e-12,117,96813
4,-3.88051072756449e-12,117,96813
5,-20.746040111665,117,96813
6,-3.88051072756449e-12,117,96813
7,-3.88051072756449e-12,117,96813
8,-3.88051072756449e-12,117,96813
9,-3.88051072756449e-12,117,96813
10,-3.88051072756449e-12,117,96813
11,-3.88051072756449e-12,117,96813
12,-3.88051072756449e-12,117,96813
13,-3.88051072756449e-12,117,96813
14,-3.88051072756449e-12,117,96813
15,-3.88051072756449e-12,117,96813
16,-3.88051072756449e-12,117,96813
17,-3.88051072756449e-12,117,96813
18,-3.88051072756449e-12,117,96813
19,-3.88051072756449e-12,117,96813
20,-3.88051072756449e-12,117,96813
21,-3.88051072756449e-12,117,96813
22,-20.7460401177537,117,96813
1,-1.26116598645846e-11,127,96791
2,-1.26116598645846e-11,127,96791
3,-1.26116598645846e-11,127,96791
4,-1.26116598645846e-11,127,96791
5,-1.26116598645846e-11,127,96791
6,-1.26116598645846e-11,127,96791
7,-1.26116598645846e-11,127,96791
8,-1.26116598645846e-11,127,96791
9,-1.26116598645846e-11,127,96791
10,-1.26116598645846e-11,127,96791
11,-1.26116598645846e-11,127,96791
12,-1.26116598645846e-11,127,96791
13,-24.5820614500592,127,96791
14,-1.26116598645846e-11,127,96791
15,-1.26116598645846e-11,127,96791
16,-1.26116598645846e-11,127,96791
17,-1.26116598645846e-11,127,96791
18,-1.26116598645846e-11,127,96791
19,-1.26116598645846e-11,127,96791
20,-1.26116598645846e-11,127,96791
21,-1.26116598645846e-11,127,96791
22,-24.5820614500592,127,96791
1,-8.73114913702011e-12,132,96822
2,-8.73114913702011e-12,132,96822
3,-8.73114913702011e-12,132,96822
4,-8.73114913702011e-12,132,96822
5,-8.73114913702011e-12,132,96822
6,-8.73114913702011e-12,132,96822
7,-8.73114913702011e-12,132,96822
8,-8.73114913702011e-12,132,96822
9,-8.73114913702011e-12,132,96822
10,-8.73114913702011e-12,132,96822
11,-8.73114913702011e-12,132,96822
12,-8.73114913702011e-12,132,96822
13,-8.73114913702011e-12,132,96822
14,-8.73114913702011e-12,132,96822
15,-8.73114913702011e-12,132,96822
16,-8.73114913702011e-12,132,96822
17,-8.73114913702011e-12,132,96822
18,-8.73114913702011e-12,132,96822
19,-143.082850767183,132,96822
20,-8.73114913702011e-12,132,96822
21,-8.73114913702011e-12,132,96822
22,-143.082850767183,132,96822
1,-8.24608529607455e-12,135,96734
2,-8.24608529607455e-12,135,96734
3,-8.24608529607455e-12,135,96734
4,-8.24608529607455e-12,135,96734
5,-8.24608529607455e-12,135,96734
6,-8.24608529607455e-12,135,96734
7,-8.24608529607455e-12,135,96734
8,-8.24608529607455e-12,135,96734
9,-8.24608529607455e-12,135,96734
10,-8.24608529607455e-12,135,96734
11,-8.24608529607455e-12,135,96734
12,-8.24608529607455e-12,135,96734
13,-29.9564844119401,135,96734
14,-8.24608529607455e-12,135,96734
15,-8.24608529607455e-12,135,96734
16,-8.24608529607455e-12,135,96734
17,-8.24608529607455e-12,135,96734
18,-8.24608529607455e-12,135,96734
19,-8.24608529607455e-12,135,96734
20,-8.24608529607455e-12,135,96734
21,-8.24608529607455e-12,135,96734
22,-29.9564844119401,135,96734
1,-6.3058299322923e-12,139,96740
2,-6.3058299322923e-12,139,96740
3,-6.3058299322923e-12,139,96740
4,-6.3058299322923e-12,139,96740
5,-6.3058299322923e-12,139,96740
6,-6.3058299322923e-12,139,96740
7,-6.3058299322923e-12,139,96740
8,-6.3058299322923e-12,139,96740
9,-6.3058299322923e-12,139,96740
10,-6.3058299322923e-12,139,96740
11,-6.3058299322923e-12,139,96740
12,-6.3058299322923e-12,139,96740
13,-6.3058299322923e-12,139,96740
14,-6.3058299322923e-12,139,96740
15,-6.3058299322923e-12,139,96740
16,-6.3058299322923e-12,139,96740
17,-6.3058299322923e-12,139,96740
18,-6.3058299322923e-12,139,96740
19,-24.3368556282716,139,96740
