"site","mean_value","id","zip"
1,7.27595761418343e-12,4662,96766
2,7.27595761418343e-12,4662,96766
3,7.27595761418343e-12,4662,96766
4,7.27595761418343e-12,4662,96766
5,7.27595761418343e-12,4662,96766
6,7.27595761418343e-12,4662,96766
7,7.27595761418343e-12,4662,96766
8,7.27595761418343e-12,4662,96766
9,7.27595761418343e-12,4662,96766
10,7.27595761418343e-12,4662,96766
11,7.27595761418343e-12,4662,96766
12,7.27595761418343e-12,4662,96766
13,7.27595761418343e-12,4662,96766
14,7.27595761418343e-12,4662,96766
15,-24.6831140016036,4662,96766
16,-14.7908902412441,4662,96766
17,7.27595761418343e-12,4662,96766
18,7.27595761418343e-12,4662,96766
19,7.27595761418343e-12,4662,96766
20,7.27595761418343e-12,4662,96766
21,7.27595761418343e-12,4662,96766
22,7.27595761418343e-12,4662,96766
23,-39.5071219525547,4662,96766
1,-5.33570225040118e-12,4667,96744
2,-5.33570225040118e-12,4667,96744
3,-5.33570225040118e-12,4667,96744
4,-5.33570225040118e-12,4667,96744
5,-5.33570225040118e-12,4667,96744
6,-5.33570225040118e-12,4667,96744
7,-5.33570225040118e-12,4667,96744
8,-30.1123693773635,4667,96744
9,-5.33570225040118e-12,4667,96744
10,-5.33570225040118e-12,4667,96744
11,-5.33570225040118e-12,4667,96744
12,-5.33570225040118e-12,4667,96744
13,-5.33570225040118e-12,4667,96744
14,-5.33570225040118e-12,4667,96744
15,-5.33570225040118e-12,4667,96744
16,-5.33570225040118e-12,4667,96744
17,-5.33570225040118e-12,4667,96744
18,-5.33570225040118e-12,4667,96744
19,-5.33570225040118e-12,4667,96744
20,-5.33570225040118e-12,4667,96744
21,-5.33570225040118e-12,4667,96744
22,-5.33570225040118e-12,4667,96744
23,-30.1123693773635,4667,96744
1,1.5522042910258e-11,4672,96712
2,1.5522042910258e-11,4672,96712
3,1.5522042910258e-11,4672,96712
4,1.5522042910258e-11,4672,96712
5,1.5522042910258e-11,4672,96712
6,1.5522042910258e-11,4672,96712
7,1.5522042910258e-11,4672,96712
8,1.5522042910258e-11,4672,96712
9,1.5522042910258e-11,4672,96712
10,1.5522042910258e-11,4672,96712
11,1.5522042910258e-11,4672,96712
12,1.5522042910258e-11,4672,96712
13,1.5522042910258e-11,4672,96712
14,-33.8965856481154,4672,96712
15,1.5522042910258e-11,4672,96712
16,1.5522042910258e-11,4672,96712
17,1.5522042910258e-11,4672,96712
18,1.5522042910258e-11,4672,96712
19,1.5522042910258e-11,4672,96712
20,1.5522042910258e-11,4672,96712
21,1.5522042910258e-11,4672,96712
22,1.5522042910258e-11,4672,96712
23,-33.8965856481154,4672,96712
1,7.27595761418343e-12,4677,96754
2,7.27595761418343e-12,4677,96754
3,7.27595761418343e-12,4677,96754
4,7.27595761418343e-12,4677,96754
5,7.27595761418343e-12,4677,96754
6,7.27595761418343e-12,4677,96754
7,7.27595761418343e-12,4677,96754
8,7.27595761418343e-12,4677,96754
9,7.27595761418343e-12,4677,96754
10,7.27595761418343e-12,4677,96754
11,7.27595761418343e-12,4677,96754
12,7.27595761418343e-12,4677,96754
13,7.27595761418343e-12,4677,96754
14,7.27595761418343e-12,4677,96754
15,7.27595761418343e-12,4677,96754
16,7.27595761418343e-12,4677,96754
17,7.27595761418343e-12,4677,96754
18,7.27595761418343e-12,4677,96754
19,7.27595761418343e-12,4677,96754
20,7.27595761418343e-12,4677,96754
21,-33.116347074251,4677,96754
22,7.27595761418343e-12,4677,96754
23,-33.1163470794369,4677,96754
1,-3.39544688661893e-12,4678,96825
2,-3.39544688661893e-12,4678,96825
3,-3.39544688661893e-12,4678,96825
4,-3.39544688661893e-12,4678,96825
5,-3.39544688661893e-12,4678,96825
6,-3.39544688661893e-12,4678,96825
7,-3.39544688661893e-12,4678,96825
8,-3.39544688661893e-12,4678,96825
9,-3.39544688661893e-12,4678,96825
10,-3.39544688661893e-12,4678,96825
11,-3.39544688661893e-12,4678,96825
12,-3.39544688661893e-12,4678,96825
13,-3.39544688661893e-12,4678,96825
14,-47.1088134219099,4678,96825
15,-3.39544688661893e-12,4678,96825
16,-3.39544688661893e-12,4678,96825
17,-3.39544688661893e-12,4678,96825
18,-3.39544688661893e-12,4678,96825
19,-3.39544688661893e-12,4678,96825
20,-3.39544688661893e-12,4678,96825
21,-3.39544688661893e-12,4678,96825
22,-3.39544688661893e-12,4678,96825
23,-47.1088134219099,4678,96825
1,3.39544688661893e-12,4680,96716
2,3.39544688661893e-12,4680,96716
3,3.39544688661893e-12,4680,96716
4,3.39544688661893e-12,4680,96716
5,3.39544688661893e-12,4680,96716
6,3.39544688661893e-12,4680,96716
7,3.39544688661893e-12,4680,96716
8,3.39544688661893e-12,4680,96716
9,3.39544688661893e-12,4680,96716
10,3.39544688661893e-12,4680,96716
11,3.39544688661893e-12,4680,96716
12,3.39544688661893e-12,4680,96716
13,3.39544688661893e-12,4680,96716
14,-114.807118781628,4680,96716
15,3.39544688661893e-12,4680,96716
16,3.39544688661893e-12,4680,96716
17,3.39544688661893e-12,4680,96716
18,3.39544688661893e-12,4680,96716
19,3.39544688661893e-12,4680,96716
20,3.39544688661893e-12,4680,96716
21,3.39544688661893e-12,4680,96716
22,3.39544688661893e-12,4680,96716
23,-114.807120904079,4680,96716
1,-1.45519152283669e-12,4681,96818
2,-1.45519152283669e-12,4681,96818
3,-1.45519152283669e-12,4681,96818
4,-1.45519152283669e-12,4681,96818
5,-1.45519152283669e-12,4681,96818
6,-1.45519152283669e-12,4681,96818
7,-1.45519152283669e-12,4681,96818
8,-18.8072333248623,4681,96818
9,-1.45519152283669e-12,4681,96818
10,-1.45519152283669e-12,4681,96818
11,-1.45519152283669e-12,4681,96818
12,-1.45519152283669e-12,4681,96818
13,-1.45519152283669e-12,4681,96818
14,-1.45519152283669e-12,4681,96818
15,-1.45519152283669e-12,4681,96818
16,-1.45519152283669e-12,4681,96818
17,-1.45519152283669e-12,4681,96818
18,-1.45519152283669e-12,4681,96818
19,-1.45519152283669e-12,4681,96818
20,-1.45519152283669e-12,4681,96818
21,-1.45519152283669e-12,4681,96818
22,-1.45519152283669e-12,4681,96818
23,-18.8072333248623,4681,96818
1,-6.79089377323786e-12,4693,96755
2,-6.79089377323786e-12,4693,96755
3,-6.79089377323786e-12,4693,96755
4,-6.79089377323786e-12,4693,96755
5,-6.79089377323786e-12,4693,96755
6,-6.79089377323786e-12,4693,96755
7,-6.79089377323786e-12,4693,96755
8,-6.79089377323786e-12,4693,96755
9,-6.79089377323786e-12,4693,96755
10,-6.79089377323786e-12,4693,96755
11,-6.79089377323786e-12,4693,96755
12,-6.79089377323786e-12,4693,96755
13,-6.79089377323786e-12,4693,96755
14,-6.79089377323786e-12,4693,96755
15,-6.79089377323786e-12,4693,96755
16,-6.79089377323786e-12,4693,96755
17,-6.79089377323786e-12,4693,96755
18,-6.79089377323786e-12,4693,96755
19,-6.79089377323786e-12,4693,96755
20,-23.7333838514275,4693,96755
21,-6.79089377323786e-12,4693,96755
22,-6.79089377323786e-12,4693,96755
23,-23.7333838514275,4693,96755
1,1.94025536378225e-11,4701,96706
2,1.94025536378225e-11,4701,96706
3,1.94025536378225e-11,4701,96706
4,1.94025536378225e-11,4701,96706
5,1.94025536378225e-11,4701,96706
6,1.94025536378225e-11,4701,96706
7,1.94025536378225e-11,4701,96706
8,1.94025536378225e-11,4701,96706
9,1.94025536378225e-11,4701,96706
10,1.94025536378225e-11,4701,96706
11,1.94025536378225e-11,4701,96706
12,1.94025536378225e-11,4701,96706
13,1.94025536378225e-11,4701,96706
14,-20.94956204794,4701,96706
15,1.94025536378225e-11,4701,96706
